form	lemma	POS	morph
པོ་	པོ་	PART
ནི་	ནི་	NO_POS
འདོད་རྒྱལ་	འདོད་རྒྱལ་	NO_POS
བ་	བ་	NOUN
འགལ་བ་	འགལ་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
འོ་ན་	འོ་ན་	NO_POS
སྔ་	སྔ་	NOUN
དུ་བ་	དུ་བ་	NOUN
ཡུལ་	ཡུལ་	NOUN
དེ་ཉིད་	དེ་ཉིད་	NOUN
ན་	ན་	ADP
ཡོད་པ་	ཡོད་པ་	VERB
དང་	དང་	NO_POS
ཡུལ་	ཡུལ་	NOUN
གཞན་	གཞན་	DET
ན་	ནས་	PART
འོངས་པ་	འོངས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
མ་	མ་	PART
དམིགས་པ་	དམིགས་པ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	སུ་	ADP
སྣང་	སྣང་	VERB
དུ་	ལ་	PART
རུང་བ་	རུང་བ་	VERB
ཉིད་	ཉིད་	DET
ཅི་	ཅི་	NO_POS
ལྟ་	ལྟ་	OTHER
ངེས་	ངེས་	VERB
།		PUNCT
དེ་	དེ་	DET
མ་	མ་	PART
ངེས་	ངེས་	VERB
ན་	ན་	ADP
ཡང་	ཀྱང་	PART
མ་	མ་	PART
དམིགས་པ་	དམིགས་པ་	VERB
ཙམ་	ཙམ་	DET
གྱིས་	གིས་	PART
མེད་པ་	མེད་པ་	VERB
མི་	མི་	PART
འགྲུབ་པ་	འགྲུབ་པ་	VERB
ན་	ན་	ADP
།		PUNCT
གཏན་	གཏན་	NOUN
དུ་ཡོད་པ་	དུ་ཡོད་པ་	NO_POS
ར་	ལ་	PART
དོགས་པ་	དོགས་པ་	VERB
མི་	མི་	PART
སེལ་བ་	སེལ་བ་	VERB
ས་	གིས་	PART
།		PUNCT
མ་	མ་	PART
སྐྱེས་པ་	སྐྱེས་པ་	VERB
ཉིད་	ཉིད་	DET
ཅི་	ཅི་	NO_POS
ལྟ་	ལྟ་	OTHER
འགོག་	འགོག་	NO_POS
ཅེ་ན་	ཅེ་ན་	PART
།		PUNCT
ཡུལ་	ཡུལ་	NOUN
དེ་	དེ་	DET
ན་	ན་	ADP
ཡོད་པ་	ཡོད་པ་	VERB
ནི་	ནི་	NO_POS
སྔ་	སྔ་	NOUN
དམིགས་པ་	དམིགས་པ་	VERB
འི་	གི་	PART
གནས་སྐབས་	གནས་སྐབས་	NOUN
ཀྱི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
དང་	དང་	NO_POS
ཤེས་པ་	ཤེས་པ་	VERB
གཅིག་	གཅིག་	NUM
ལ་	ལ་	ADP
འདྲེ་	འདྲེ་	NOUN
ར་	ལ་	PART
རུང་བ་	རུང་བ་	VERB
ས་	གིས་	PART
དམིགས་པ་	དམིགས་པ་	VERB
ར་	ལ་	PART
རུང་བ་	རུང་བ་	VERB
ཉིད་	ཉིད་	DET
ངེས་	ངེས་	VERB
སོ་	སོ་	PART
། །		PUNCT
ཡུལ་	ཡུལ་	NOUN
གཞན་	གཞན་	DET
ན་	ནས་	PART
འོངས་པ་	འོངས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ན་	ན་	ADP
ཡང་	ཀྱང་	PART
དབུ་	དབུ་	NOUN
ཀྱི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
དང་	དང་	NO_POS
འབྲེལ་བ་	འབྲེལ་བ་	VERB
འི་	གི་	PART
སྔོན་རོལ་	སྔོན་རོལ་	NOUN
དུ་	ལ་	PART
ཐོན་	ཐོན་	VERB
ཀོ་	ཀོ་	NO_POS
གྱི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
སྔ་	སྔ་	NOUN
དམིགས་པ་	དམིགས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཤེས་པ་	ཤེས་པ་	VERB
གཅིག་	གཅིག་	NUM
ལ་	ལ་	ADP
འདྲེ་	འདྲེ་	NOUN
ར་	ལ་	PART
རུང་བ་	རུང་བ་	VERB
ས་	གིས་	PART
སྣང་	སྣང་	VERB
དུ་	ལ་	PART
རུང་བ་	རུང་བ་	VERB
ར་	ལ་	PART
ངེས་	ངེས་	VERB
ཀྱི་	གི་	PART
གཞན་	གཞན་	DET
དུ་	ལ་	PART
ནི་	ནི་	NO_POS
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
དེས་ན་	དེས་ན་	NO_POS
སྔ་	སྔ་	NOUN
གང་	གང་	NO_POS
དུ་	ལ་	PART
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
དེ་	དེ་	DET
དང་	དང་	NO_POS
དེ་	དེ་	DET
འི་	གི་	PART
ཐོན་	ཐོན་	VERB
ཀོ་	ཀོ་	NO_POS
གྱི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
།		PUNCT
དུ་བ་	དུ་བ་	NOUN
ས་	གིས་	PART
དབེན་པ་	དབེན་པ་	VERB
ར་	ལ་	PART
དམིགས་པ་	དམིགས་པ་	VERB
ཉིད་	ཉིད་	DET
།		PUNCT
དུ་བ་	དུ་བ་	NOUN
མ་	མ་	PART
དམིགས་པ་	དམིགས་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
སྣང་བ་	སྣང་བ་	VERB
མི་	མི་	PART
དམིགས་པ་	དམིགས་པ་	VERB
འི་	གི་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
གྲུབ་བོ་	གྲུབ་བོ་	VERB
། །		PUNCT
དེས་ན་	དེས་ན་	NO_POS
མ་	མ་	PART
སྐྱེས་པ་	སྐྱེས་པ་	VERB
ར་	ལ་	PART
དགག་པ་	དགག་པ་	VERB
ར་	ལ་	PART
ནུས་	ནུས་	VERB
སོ་	སོ་	PART
། །		PUNCT
འོ་ན་	འོ་ན་	NO_POS
སྔ་	སྔ་	NOUN
དུ་བ་	དུ་བ་	NOUN
ཡོད་པ་	ཡོད་པ་	VERB
ཉིད་	ཉིད་	DET
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
མཐུ་	མཐུ་	NOUN
ས་	གིས་	PART
མ་	མ་	PART
མཐོང་བ་	མཐོང་བ་	VERB
སྲིད་	སྲིད་	NOUN
དོ་	གོ་	PART
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
སེམས་	སེམས་	NOUN
ན་	ན་	ADP
མེ་	མེ་	NOUN
ཉིད་	ཉིད་	DET
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
ས་	གིས་	PART
སྤྲུལ་པ་	སྤྲུལ་པ་	VERB
ཇི་ལྟ་		
མི་	མི་	PART
དོགས་	དོགས་	NO_POS
།		PUNCT
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
གནོད་པ་	གནོད་པ་	VERB
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
མཐོང་བ་	མཐོང་བ་	VERB
འི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
མི་	མི་	PART
སླུ་བ་	སླུ་བ་	VERB
འི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
འོ་ན་	འོ་ན་	NO_POS
མི་	མི་	PART
དམིགས་པ་	དམིགས་པ་	VERB
ལ་	ལ་	ADP
ཡང་	ཀྱང་	PART
གནོད་པ་	གནོད་པ་	VERB
མེད་པ་	མེད་པ་	VERB
ས་	གིས་	PART
མི་	མི་	PART
སླུ་བ་	སླུ་བ་	VERB
ར་	ལ་	PART
གྲུབ་བོ་	གྲུབ་བོ་	VERB
ཞེ་	ཅེས་	PART
བྲམ་ཟེ་	བྲམ་ཟེ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
བཤད་	བཤད་	VERB
དེ་	དེ་	DET
།		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
མི་རིགས་	མི་རིགས་	NOUN
པར་མ་	པར་མ་	OTHER
མཐོང་	མཐོང་	VERB
ངོ་	ངོ་	PART
། །		PUNCT
འདི་	འདི་	DET
ལ་	ལ་	ADP
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ཆོས་མཆོག་	ཆོས་མཆོག་	PROPN
ན་རེ་	ན་རེ་	ADP
།		PUNCT
སྔ་	སྔ་	NOUN
ཡོད་	ཡོད་	VERB
ན་	ན་	ADP
སྣང་	སྣང་	VERB
དུ་	ལ་	PART
རུང་བ་	རུང་བ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
རྟོགས་	རྟོགས་	VERB
ལ་	ལ་	ADP
།		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
ཀྱང་	ཀྱང་	PART
དུ་བ་	དུ་བ་	NOUN
འི་	གི་	PART
རྒྱུན་	རྒྱུན་	NOUN
སྔ་	སྔ་	NOUN
ཡོད་	ཡོད་	VERB
ན་	ན་	ADP
།		PUNCT
ས་ཕྱོགས་	ས་ཕྱོགས་	NOUN
དང་	དང་	NO_POS
ཤེས་པ་	ཤེས་པ་	VERB
གཅིག་	གཅིག་	NUM
ལ་	ལ་	ADP
འདྲེ་	འདྲེ་	NOUN
ར་	ལ་	PART
རུང་བ་	རུང་བ་	VERB
ར་	ལ་	PART
ངེས་པ་	ངེས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
ད་ལྟ་		
རྒྱུན་	རྒྱུན་	NOUN
སྐྱེ་	སྐྱེ་	NOUN
བཞིན་པ་	བཞིན་པ་	NOUN
ར་	ལ་	PART
མཐོང་བ་	མཐོང་བ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ཏེ་	སྟེ་	PART
།		PUNCT
སྔ་	སྔ་	NOUN
ཡོད་པ་	ཡོད་པ་	VERB
ཡུལ་	ཡུལ་	NOUN
གཞན་	གཞན་	DET
ན་	ནས་	PART
འོངས་པ་	འོངས་པ་	VERB
ནི་	ནི་	NO_POS
སྐྱེ་	སྐྱེ་	NOUN
བཞིན་པ་	བཞིན་པ་	NOUN
དང་	དང་	NO_POS
འགལ་བ་	འགལ་བ་	VERB
ས་	གིས་	PART
སོ་	སོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ཡུལ་	ཡུལ་	NOUN
གཞན་	གཞན་	DET
ན་	ནས་	PART
འོངས་པ་	འོངས་པ་	VERB
བཀག་པ་	བཀག་པ་	VERB
ན་	ན་	ADP
དུ་བ་	དུ་བ་	NOUN
འི་	གི་	PART
རྒྱུན་	རྒྱུན་	NOUN
ཡོད་	ཡོད་	VERB
ན་	ན་	ADP
སྔ་	སྔ་	NOUN
ཡང་	ཀྱང་	PART
འདི་ཉིད་	འདི་ཉིད་	OTHER
ན་	ན་	ADP
ཡོད་	ཡོད་	VERB
དོ་	གོ་	PART
ཞེ་	ཅེས་	PART
ངེས་	ངེས་	VERB
ལ་	ལ་	ADP
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ན་	ན་	ADP
ཡང་	ཀྱང་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
མེད་པ་	མེད་པ་	VERB
ས་	གིས་	PART
སྔ་	སྔ་	NOUN
མཐོང་བ་	མཐོང་བ་	VERB
འི་	གི་	PART
གནས་སྐབས་	གནས་སྐབས་	NOUN
ཀྱི་	གི་	PART
ས་ཕྱོགས་	ས་ཕྱོགས་	NOUN
དང་	དང་	NO_POS
ཤེས་པ་	ཤེས་པ་	VERB
གཅིག་	གཅིག་	NUM
ལ་	ལ་	ADP
འདྲེ་བ་	འདྲེ་བ་	VERB
ངེས་པ་	ངེས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཡོད་	ཡོད་	VERB
ན་	ན་	ADP
སྣང་	སྣང་	VERB
དུ་	ལ་	PART
རུང་བ་	རུང་བ་	VERB
ར་	ལ་	PART
གྲུབ་བོ་	གྲུབ་བོ་	VERB
ཞེ་	ཅེས་	PART
གསུང་	གསུང་	VERB
ངོ་	ངོ་	PART
། །		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
མི་	མི་	PART
འཐད་	འཐད་	VERB
དེ་	དེ་	DET
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ན་	ན་	ADP
སྣང་	སྣང་	VERB
རུང་	རུང་	SCONJ
དུ་	ལ་	PART
ངེས་པ་	ངེས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སྔ་	སྔ་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
ངེས་པ་	ངེས་པ་	VERB
གཉིས་	གཉིས་	NUM
ཕན་ཚུན་	ཕན་ཚུན་	ADV
བརྟེན་པ་	བརྟེན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སྣང་	སྣང་	VERB
རུང་	རུང་	SCONJ
དུ་	ལ་	PART
ངེས་པ་	ངེས་པ་	VERB
དོན་མེད་པ་	དོན་མེད་པ་	ADJ
ར་	ལ་	PART
ཡང་	ཀྱང་	PART
ཐལ་བ་	ཐལ་བ་	NOUN
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
ནི་	ནི་	NO_POS
སྔ་	སྔ་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
ནི་	ནི་	NO_POS
སྣང་བ་	སྣང་བ་	VERB
མ་	མ་	PART
དམིགས་པ་	དམིགས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
སྣང་བ་	སྣང་བ་	VERB
ཉིད་	ཉིད་	DET
དུ་	ལ་	PART
ངེས་པ་	ངེས་པ་	VERB
ནི་	ནི་	NO_POS
སྐྱེ་	སྐྱེ་	NOUN
བཞིན་པ་	བཞིན་པ་	NOUN
ར་	ལ་	PART
ངེས་པ་	ངེས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
སྐྱེ་	སྐྱེ་	NOUN
བཞིན་པ་	བཞིན་པ་	NOUN
ཡང་	ཀྱང་	PART
སྔ་	སྔ་	ADV
ན་	ན་	ADP
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
ས་	གིས་	PART
ཁྱབ་	ཁྱབ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
སྔ་	སྔ་	NOUN
ཡོད་པ་	ཡོད་པ་	VERB
ལ་	ལ་	ADP
ནི་	ནི་	NO_POS
སྐྱེ་	སྐྱེ་	NOUN
བཞིན་པ་	བཞིན་པ་	NOUN
འགལ་བ་	འགལ་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
ནི་	ནི་	NO_POS
སྐྱེ་	སྐྱེ་	NOUN
བཞིན་པ་	བཞིན་པ་	NOUN
ར་	ལ་	PART
ངེས་པ་	ངེས་པ་	VERB
ཉིད་	ཉིད་	DET
ཀྱིས་	གིས་	PART
ཡུལ་	ཡུལ་	NOUN
དེ་	དེ་	DET
འམ་	གམ་	PART
གཞན་	གཞན་	DET
ན་	ན་	ADP
སྔོན་པོ་	སྔོན་པོ་	ADJ
ཡོད་པ་	ཡོད་པ་	VERB
བཀག་པ་	བཀག་པ་	VERB
ངེས་པ་		
གྲུབ་པ་	གྲུབ་པ་	VERB
ས་	གིས་	PART
།		PUNCT
སྐྱེ་	སྐྱེ་	NOUN
བཞིན་པ་	བཞིན་པ་	NOUN
ས་	གིས་	PART
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
འི་	གི་	PART
སྣང་	སྣང་	VERB
དུ་	ལ་	PART
རུང་བ་	རུང་བ་	VERB
ས་	གིས་	PART
ཅི་	ཅི་	NO_POS
བྱ་	བྱ་	VERB
།		PUNCT
དོན་	དོན་	NOUN
འདི་	འདི་	DET
ལ་	ལ་	ADP
བྲམ་ཟེ་	བྲམ་ཟེ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ན་རེ་	ན་རེ་	ADP
།		PUNCT
རྗེས་སུ་	རྗེས་སུ་	OTHER
འགྲོ་བ་	འགྲོ་བ་	VERB
ནི་	ནི་	NO_POS
མི་	མི་	PART
དམིགས་པ་	དམིགས་པ་	VERB
སྔོན་	སྔོན་	ADV
དུ་	ལ་	PART
སོང་བ་	སོང་བ་	VERB
མངོན་སུམ་	མངོན་སུམ་	NOUN
གཉིས་	གཉིས་	NUM
ཏེ་	སྟེ་	PART
།		PUNCT
ཚད་མ་	ཚད་མ་	NOUN
གསུམ་	གསུམ་	NUM
གྱིས་	གིས་	PART
རྟོགས་	རྟོགས་	VERB
ལ་	ལ་	ADP
།		PUNCT
དེ་	དེ་	DET
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
རྒྱུ་འབྲས་	རྒྱུ་འབྲས་	NOUN
སུ་	སུ་	ADP
ངེས་	ངེས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
འདོད་རྒྱལ་བ་	འདོད་རྒྱལ་བ་	NO_POS
མི་	མི་	PART
སྲིད་པ་	སྲིད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
འོན་ཀྱང་	འོན་ཀྱང་	NO_POS
དེ་	དེ་	DET
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
མི་	མི་	PART
དམིགས་པ་	དམིགས་པ་	VERB
གཉིས་	གཉིས་	NUM
ལྡོག་པ་	ལྡོག་པ་	VERB
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
གསུངས་པ་	གསུངས་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
རྒྱུ་	རྒྱུ་	NOUN
གཞན་	གཞན་	DET
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
བཅད་	བཅད་	VERB
ན་	ནས་	PART
ངེས་པ་	ངེས་པ་	VERB
འི་	གི་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
ཏོ་	གོ་	PART
"།

།"		PUNCT
དཔེར་ན་	དཔེར་ན་	NO_POS
རིམ་	རིམ་	NOUN
དང་	དང་	NO_POS
ཅིག་ཅར་	ཅིག་ཅར་	ADV
དམིགས་པ་	དམིགས་པ་	VERB
དེ་	དེ་	DET
མཐའ་དག་	མཐའ་དག་	DET
རྒྱུ་	རྒྱུ་	NOUN
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
སྔ་	སྔ་	NOUN
གནས་པ་	གནས་པ་	VERB
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
མེ་	མེ་	NOUN
སྔ་	སྔ་	ADV
ན་	ན་	ADP
མེད་པ་	མེད་པ་	VERB
བསྣན་པ་	བསྣན་པ་	VERB
ས་	གིས་	PART
རྒྱུ་	རྒྱུ་	NOUN
ཚང་མ་	ཚང་མ་	OTHER
ཐག་	ཐག་	VERB
ཏུ་	ལ་	PART
དུ་བ་	དུ་བ་	NOUN
ཡོད་པ་	ཡོད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནམ་	ནམ་	PRON
།		PUNCT
འོན་ཏེ་	འོན་ཏེ་	NO_POS
གློ་བུ་	གློ་བུ་	OTHER
དུ་	ལ་	PART
འོངས་པ་	འོངས་པ་	VERB
འི་	གི་	PART
རྫ་	རྫ་	NOUN
གས་	གསའ་	NO_POS
ར་བ་	ར་བ་	PART
།		PUNCT
མེ་	མེ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ཉིད་	ཉིད་	DET
རྒྱུ་	རྒྱུ་	NOUN
ཡིན་	ཡིན་	NO_POS
ཞེ་	ཅེས་	PART
དོགས་པ་	དོགས་པ་	VERB
ལ་	ལ་	ADP
།		PUNCT
དེ་ལས་	དེ་ལས་	NO_POS
གཅིག་	གཅིག་	NUM
མེད་	མེད་	VERB
ན་	ན་	ADP
ཡང་	ཀྱང་	PART
མི་	མི་	PART
དམིགས་པ་	དམིགས་པ་	VERB
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
གཞན་	གཞན་	DET
རྒྱུ་	རྒྱུ་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
གཅོད་	གཅོད་	NO_POS
དེ་	དེ་	DET
།		PUNCT
གཞན་	གཞན་	DET
ལོག་	ལོག་	VERB
ཀྱང་	ཀྱང་	PART
མི་	མི་	PART
ལྡོག་པ་	ལྡོག་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དང་	དང་	NO_POS
།		PUNCT
མེ་	མེ་	NOUN
ཉིད་	ཉིད་	DET
ལོག་	ལོག་	VERB
ན་	ན་	ADP
ལྡོག་པ་	ལྡོག་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དེ་ཙམ་	དེ་ཙམ་	NO_POS
རྒྱུ་	རྒྱུ་	NOUN
ར་	ལ་	PART
གྲུབ་པ་	གྲུབ་པ་	VERB
ས་	གིས་	PART
སོ་	སོ་	PART
ཞེ་	ཅེའོ་	PART
། །		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
མི་	མི་	PART
འཐད་	འཐད་	VERB
དེ་	དེ་	DET
།		PUNCT
སྔ་	སྔ་	NOUN
མ་བྱུང་བ་	མ་བྱུང་བ་	NO_POS
འི་	གི་	PART
རྒྱུན་	རྒྱུན་	NOUN
སྐྱེ་བ་	སྐྱེ་བ་	VERB
ལ་	ལ་	ADP
